22	17619292	1.114893
22	17620130	1.115731
22	17621704	1.117305
22	17622267	1.117868
22	17623408	1.119009
22	17624072	1.119673
22	17626665	1.122266
22	17630486	1.126087
22	17633669	1.129270
22	17643546	1.139147
22	17643725	1.139326
22	17647862	1.143463
22	17649774	1.145375
22	17656724	1.152325
22	17658341	1.153942
22	17660556	1.156157
22	17661178	1.156779
22	17661791	1.157392
22	17663117	1.158718
22	17665413	1.161014
22	17669151	1.164752
22	17669306	1.164907
22	17670224	1.165825
22	17670256	1.165857
22	17671042	1.166643
22	17674117	1.169718
22	17675900	1.171501
22	17676590	1.172191
22	17677699	1.173300
22	17680519	1.176120
22	17682165	1.177766
22	17682294	1.177895
22	17688402	1.184003
22	17690409	1.186010
22	17697781	1.193382
22	17698173	1.193774
22	17700284	1.195885
22	17702778	1.198379
22	17702876	1.198477
22	17705622	1.201223
22	17705808	1.201409
22	17709828	1.205429
22	17709935	1.205536
22	17710860	1.206461
22	17712142	1.207743
22	17712611	1.208212
22	17715771	1.211372
22	17718119	1.213720
22	17718606	1.214207
22	17721595	1.217196
22	17722536	1.218137
22	17722885	1.218486
22	17724093	1.219694
22	17729044	1.224645
22	17731977	1.227578
22	17733896	1.229497
22	17735191	1.230792
22	17738100	1.233701
22	17741737	1.237338
22	17744553	1.240154
22	17747195	1.242796
22	17758677	1.254278
22	17759549	1.255150
22	17760350	1.255951
22	17761425	1.257026
22	17766115	1.261716
22	17770181	1.265782
22	17781555	1.277156
22	17782813	1.278414
22	17783945	1.279546
22	17784602	1.280203
22	17785199	1.280800
22	17789010	1.284611
22	17790349	1.285950
22	17790731	1.286332
22	17791564	1.287165
22	17792740	1.288341
22	17793012	1.288613
22	17793969	1.289570
22	17795408	1.291009
22	17798800	1.294401
22	17799368	1.294969
22	17799529	1.295130
22	17800472	1.296073
22	17803593	1.299194
22	17803786	1.299387
22	17810053	1.305654
22	17814811	1.310412
22	17817037	1.312638
22	17823261	1.318862
22	17827684	1.323285
22	17829955	1.325556
22	17831441	1.327042
22	17831813	1.327414
22	17834898	1.330499
22	17838809	1.334410
22	17841068	1.336669
22	17842731	1.338332
22	17846171	1.341772
22	17852805	1.348406
22	17853714	1.349315
22	17860048	1.355649
22	17860634	1.356235
22	17861458	1.357059
22	17861476	1.357077
22	17862147	1.357748
22	17862268	1.357869
22	17866198	1.361799
22	17866989	1.362590
22	17873099	1.368700
22	17875554	1.371155
22	17880070	1.375671
22	17883220	1.378821
22	17885697	1.381298
22	17886806	1.382407
22	17888812	1.384413
22	17890558	1.386159
22	17891078	1.386679
22	17891554	1.387155
22	17894083	1.389684
22	17894901	1.390502
22	17895051	1.390652
22	17897544	1.393145
22	17899136	1.394737
22	17899175	1.394776
22	17903914	1.399515
22	17908162	1.403763
22	17909524	1.405125
22	17909998	1.405599
22	17910586	1.406187
22	17910844	1.406445
22	17910952	1.406553
22	17915430	1.411031
22	17915744	1.411345
22	17916547	1.412148
22	17922770	1.418371
22	17929926	1.425527
22	17931483	1.427084
22	17931566	1.427167
22	17932686	1.428287
22	17937630	1.433231
22	17939816	1.435417
22	17940494	1.436095
22	17942684	1.438285
22	17942872	1.438473
22	17943430	1.439031
22	17946168	1.441769
22	17946202	1.441803
22	17947371	1.442972
22	17948473	1.444074
22	17948917	1.444518
22	17954765	1.450366
22	17956368	1.451969
22	17956887	1.452488
22	17958441	1.454042
22	17961525	1.457126
22	17965531	1.461132
22	17965557	1.461158
22	17965843	1.461444
22	17966816	1.462417
22	17968311	1.463912
22	17971225	1.466826
22	17971883	1.467484
22	17973032	1.468633
22	17973664	1.469265
22	17975834	1.471435
22	17977024	1.472625
22	17986811	1.482412
22	17987962	1.483563
22	17988394	1.483995
22	17990606	1.486207
22	17990852	1.486453
22	17992131	1.487732
22	17992437	1.488038
22	17994585	1.490186
22	17996579	1.492180
22	17998807	1.494408
22	17999158	1.494759
22	18001375	1.496976
22	18002160	1.497761
22	18002892	1.498493
22	18005947	1.501548
22	18009909	1.505510
22	18010706	1.506307
22	18010945	1.506546
22	18011380	1.506981
22	18013723	1.509324
22	18015567	1.511168
22	18016508	1.512109
22	18018516	1.514117
22	18018604	1.514205
22	18018940	1.514541
22	18021505	1.517106
22	18021604	1.517205
22	18021760	1.517361
22	18027334	1.522935
22	18031544	1.527145
22	18033199	1.528800
22	18036388	1.531989
22	18036431	1.532032
22	18038786	1.534387
22	18038910	1.534511
22	18042216	1.537817
22	18042376	1.537977
22	18047028	1.542629
22	18047231	1.542832
22	18049681	1.545282
22	18053496	1.549097
22	18055605	1.551206
22	18061337	1.556938
22	18062987	1.558588
22	18068785	1.564386
22	18070978	1.566579
22	18073856	1.569457
22	18076523	1.572124
22	18076546	1.572147
22	18077720	1.573321
22	18079518	1.575119
22	18080154	1.575755
22	18081156	1.576757
22	18083591	1.579192
22	18084033	1.579634
22	18088903	1.584504
22	18094106	1.589707
22	18094292	1.589893
22	18096378	1.591979
22	18100435	1.596036
22	18102627	1.598228
22	18104619	1.600220
22	18115392	1.610993
22	18118204	1.613805
22	18120850	1.616451
22	18130209	1.625810
22	18131078	1.626679
22	18135912	1.631513
22	18148454	1.644055
22	18161543	1.657144
22	18161979	1.657580
22	18163795	1.659396
22	18166021	1.661622
22	18174658	1.670259
22	18175030	1.670631
22	18178859	1.674460
22	18179100	1.674701
22	18181869	1.677470
22	18187216	1.682817
22	18193707	1.689308
22	18199483	1.695084
22	18200225	1.695826
22	18200386	1.695987
22	18209613	1.705214
22	18209920	1.705521
22	18210409	1.706010
22	18210618	1.706219
22	18211205	1.706806
22	18212531	1.708132
22	18213057	1.708658
22	18214609	1.710210
22	18216211	1.711812
22	18220831	1.716432
22	18222263	1.717864
22	18222567	1.718168
22	18224155	1.719756
22	18225318	1.720919
22	18226327	1.721928
22	18226764	1.722365
22	18226771	1.722372
22	18229187	1.724788
22	18233000	1.728601
22	18234535	1.730136
22	18234589	1.730190
22	18235305	1.730906
22	18240974	1.736575
22	18245932	1.741533
22	18246375	1.741976
22	18250268	1.745869
22	18255988	1.751589
22	18258382	1.753983
22	18261028	1.756629
22	18261496	1.757097
22	18261587	1.757188
22	18262767	1.758368
22	18263268	1.758869
22	18264831	1.760432
22	18268794	1.764395
22	18270779	1.766380
22	18276101	1.771702
22	18283247	1.778848
22	18286342	1.781943
22	18286672	1.782273
22	18288362	1.783963
22	18289204	1.784805
22	18289555	1.785156
22	18292466	1.788067
22	18294211	1.789812
22	18295575	1.791176
22	18298527	1.794128
22	18299197	1.794798
22	18300240	1.795841
22	18304784	1.800385
22	18307634	1.803235
22	18308320	1.803921
22	18308936	1.804537
22	18312343	1.807944
22	18313512	1.809113
22	18314391	1.809992
22	18316333	1.811934
22	18316526	1.812127
22	18316620	1.812221
22	18317142	1.812743
22	18319179	1.814780
22	18320058	1.815659
22	18323438	1.819039
22	18326162	1.821763
22	18327616	1.823217
22	18328503	1.824104
22	18333902	1.829503
22	18338356	1.833957
22	18339012	1.834613
22	18345864	1.841465
22	18347127	1.842728
22	18350514	1.846115
22	18354272	1.849873
22	18354328	1.849929
22	18354783	1.850384
22	18368147	1.863748
22	18368548	1.864149
22	18370676	1.866277
22	18371358	1.866959
22	18371637	1.867238
22	18374014	1.869615
22	18377199	1.872800
22	18377716	1.873317
22	18386273	1.881874
22	18391061	1.886662
22	18393564	1.889165
22	18393933	1.889534
22	18395877	1.891478
22	18396329	1.891930
22	18397120	1.892721
22	18403629	1.899230
22	18406068	1.901669
22	18407249	1.902850
22	18407468	1.903069
22	18413975	1.909576
22	18420055	1.915656
22	18420096	1.915697
22	18428163	1.923764
22	18429694	1.925295
22	18430193	1.925794
22	18430658	1.926259
22	18434284	1.929885
22	18434399	1.930000
22	18435794	1.931395
22	18437027	1.932628
22	18438485	1.934086
22	18438752	1.934353
22	18439598	1.935199
22	18439958	1.935559
22	18442522	1.938123
22	18443681	1.939282
22	18443699	1.939300
22	18444657	1.940258
22	18448960	1.944561
22	18451593	1.947194
22	18455830	1.951431
22	18462418	1.958019
22	18463266	1.958867
22	18466802	1.962403
22	18467133	1.962734
22	18467483	1.963084
22	18470030	1.965631
22	18472860	1.968461
22	18475941	1.971542
22	18479447	1.975048
22	18486017	1.981618
22	18486282	1.981883
22	18489048	1.984649
22	18493980	1.989581
22	18495470	1.991071
22	18504801	2.000402
22	18505121	2.000722
22	18507030	2.002631
22	18512496	2.008097
22	18518651	2.014252
22	18518829	2.014430
22	18520582	2.016183
22	18522098	2.017699
22	18523214	2.018815
22	18526789	2.022390
22	18530984	2.026585
22	18533335	2.028936
22	18533434	2.029035
22	18537041	2.032642
22	18539370	2.034971
22	18539553	2.035154
22	18542311	2.037912
22	18545634	2.041235
22	18546611	2.042212
22	18547507	2.043108
22	18549152	2.044753
22	18549174	2.044775
22	18549641	2.045242
22	18549740	2.045341
22	18551780	2.047381
22	18552662	2.048263
22	18555134	2.050735
22	18558511	2.054112
22	18560570	2.056171
22	18560611	2.056212
22	18562888	2.058489
22	18565346	2.060947
22	18566288	2.061889
22	18566917	2.062518
22	18570175	2.065776
22	18571008	2.066609
22	18571828	2.067429
22	18572431	2.068032
22	18574715	2.070316
22	18582650	2.078251
22	18583267	2.078868
22	18584433	2.080034
22	18584588	2.080189
22	18586169	2.081770
22	18586756	2.082357
22	18590899	2.086500
22	18594931	2.090532
22	18595352	2.090953
22	18596449	2.092050
22	18601415	2.097016
22	18607872	2.103473
22	18608627	2.104228
22	18609046	2.104647
22	18609065	2.104666
22	18609128	2.104729
22	18609854	2.105455
22	18610110	2.105711
22	18610146	2.105747
22	18610798	2.106399
22	18611223	2.106824
22	18613045	2.108646
22	18614874	2.110475
22	18624958	2.120559
22	18626900	2.122501
22	18628715	2.124316
22	18629028	2.124629
22	18629153	2.124754
22	18631365	2.126966
22	18633446	2.129047
22	18633978	2.129579
22	18640300	2.135901
22	18642145	2.137746
22	18877787	2.373388
22	18886915	2.382516
22	18890615	2.386216
22	18891398	2.386999
22	18892575	2.388176
22	18893631	2.389232
22	18895227	2.390828
22	18896464	2.392065
22	18897228	2.392829
22	18897763	2.393364
22	18900868	2.396469
22	18901004	2.396605
22	18904489	2.400090
22	18904606	2.400207
22	18905842	2.401443
22	18905899	2.401500
22	18905964	2.401565
22	18905977	2.401578
22	18907405	2.403006
22	18912119	2.407720
22	18912677	2.408278
22	18912678	2.408279
22	18913602	2.409203
22	18915347	2.410948
22	18915963	2.411564
22	18916180	2.411781
22	18916756	2.412357
22	18917031	2.412632
22	18917748	2.413349
22	18918825	2.414426
22	18921917	2.417518
22	18923745	2.419346
22	18924956	2.420557
22	18936993	2.432594
22	18938367	2.433968
22	18941457	2.437058
22	18951545	2.447146
22	18957129	2.452730
22	18961782	2.457383
22	18963340	2.458941
22	18965418	2.461019
22	18966859	2.462460
22	18967349	2.462950
22	18967371	2.462972
22	18971224	2.466825
22	18972450	2.468051
22	18975345	2.470946
22	18975587	2.471188
22	18979405	2.475006
22	18981291	2.476892
22	18981563	2.477164
22	18982097	2.477698
22	18986967	2.482568
22	18989020	2.484621
22	18990128	2.485729
22	18991288	2.486889
22	18992121	2.487722
22	18993128	2.488729
22	18996565	2.492166
22	19001744	2.497345
22	19003938	2.499539
22	19007341	2.502942
22	19008108	2.503709
22	19016663	2.512264
22	19024651	2.520252
22	19025381	2.520982
22	19026025	2.521626
22	19026613	2.522214
22	19032215	2.527816
22	19033532	2.529133
22	19037734	2.533335
22	19046677	2.542278
22	19048449	2.544050
22	19049602	2.545203
22	19051381	2.546982
22	19055542	2.551143
22	19058146	2.553747
22	19062353	2.557954
22	19073612	2.569213
22	19077049	2.572650
22	19077594	2.573195
22	19080150	2.575751
22	19094165	2.589766
22	19097327	2.592928
22	19097437	2.593038
22	19098642	2.594243
22	19098966	2.594567
22	19099419	2.595020
22	19101665	2.597266
22	19108098	2.603699
22	19113477	2.609078
22	19113686	2.609287
22	19115493	2.611094
22	19117360	2.612961
22	19118901	2.614502
22	19118992	2.614593
22	19119686	2.615287
22	19119751	2.615352
22	19119938	2.615539
22	19120959	2.616560
22	19121872	2.617473
22	19122665	2.618266
22	19123075	2.618676
22	19123952	2.619553
22	19124375	2.619976
22	19124865	2.620466
22	19132325	2.627926
22	19133605	2.629206
22	19133916	2.629517
22	19134083	2.629684
22	19134440	2.630041
22	19135603	2.631204
22	19141162	2.636763
22	19145323	2.640924
22	19147441	2.643042
22	19148721	2.644322
22	19148751	2.644352
22	19149580	2.645181
22	19155622	2.651223
22	19156117	2.651718
22	19157642	2.653243
22	19158116	2.653717
22	19159015	2.654616
22	19160297	2.655898
22	19160307	2.655908
22	19161935	2.657536
22	19167409	2.663010
22	19170956	2.666557
22	19172006	2.667607
22	19180589	2.676190
22	19182585	2.678186
22	19183787	2.679388
22	19184095	2.679696
22	19185526	2.681127
22	19185736	2.681337
22	19186608	2.682209
22	19187375	2.682976
22	19188532	2.684133
22	19195680	2.691281
22	19196112	2.691713
22	19196502	2.692103
22	19197949	2.693550
22	19198226	2.693827
22	19204210	2.699811
22	19204478	2.700079
22	19209682	2.705283
22	19223352	2.718953
22	19227275	2.722876
22	19228736	2.724337
22	19230365	2.725966
22	19236020	2.731621
22	19253332	2.748933
22	19255856	2.751457
22	19268873	2.764474
22	19271831	2.767432
22	19274144	2.769745
22	19279641	2.775242
22	19280403	2.776004
22	19283738	2.779339
22	19285816	2.781417
22	19286470	2.782071
22	19290969	2.786570
22	19309694	2.805295
22	19310812	2.806413
22	19318622	2.814223
22	19327938	2.823539
22	19334923	2.830524
22	19337633	2.833234
22	19338412	2.834013
22	19342188	2.837789
22	19348199	2.843800
22	19362142	2.857743
22	19365286	2.860887
22	19370586	2.866187
22	19372656	2.868257
22	19375500	2.871101
22	19376567	2.872168
22	19377483	2.873084
22	19380714	2.876315
22	19388174	2.883775
22	19407597	2.903198
22	19413706	2.909307
22	19414864	2.910465
22	19419851	2.915452
22	19420959	2.916560
22	19423250	2.918851
22	19428511	2.924112
22	19430472	2.926073
22	19431038	2.926639
22	19431049	2.926650
22	19431396	2.926997
22	19432456	2.928057
22	19437938	2.933539
22	19444915	2.940516
22	19448563	2.944164
22	19455376	2.950977
22	19455836	2.951437
22	19458412	2.954013
22	19472280	2.967881
22	19472843	2.968444
22	19479695	2.975296
22	19486391	2.981992
22	19486600	2.982201
22	19492550	2.988151
22	19496882	2.992483
22	19501363	2.996964
22	19505531	3.001132
22	19506456	3.002057
22	19506880	3.002481
22	19513930	3.009531
22	19515383	3.010984
22	19518079	3.013680
22	19522510	3.018111
22	19524902	3.020503
22	19528458	3.024059
22	19529130	3.024731
22	19532378	3.027979
22	19534856	3.030457
22	19537378	3.032979
22	19547879	3.043480
22	19548079	3.043680
22	19550343	3.045944
22	19558475	3.054076
22	19559409	3.055010
22	19559628	3.055229
22	19563347	3.058948
22	19565395	3.060996
22	19565732	3.061333
22	19567149	3.062750
22	19567776	3.063377
22	19569995	3.065596
22	19578158	3.073759
22	19579962	3.075563
22	19580185	3.075786
22	19581946	3.077547
22	19582961	3.078562
22	19583025	3.078626
22	19584672	3.080273
22	19585836	3.081437
22	19593301	3.088902
22	19593854	3.089455
22	19594436	3.090037
22	19594775	3.090376
22	19598041	3.093642
22	19600574	3.096175
22	19600937	3.096538
22	19600961	3.096562
22	19601238	3.096839
22	19609256	3.104857
22	19609380	3.104981
22	19609943	3.105544
22	19610682	3.106283
22	19613784	3.109385
22	19616341	3.111942
22	19620982	3.116583
22	19621011	3.116612
22	19622523	3.118124
22	19623386	3.118987
22	19624048	3.119649
22	19628737	3.124338
22	19629837	3.125438
22	19631499	3.127100
22	19632608	3.128209
22	19633250	3.128851
22	19634134	3.129735
22	19634330	3.129931
22	19634877	3.130478
22	19636351	3.131952
22	19636858	3.132459
22	19638044	3.133645
22	19639383	3.134984
22	19640406	3.136007
22	19640667	3.136268
22	19643245	3.138846
22	19643555	3.139156
22	19643844	3.139445
22	19644376	3.139977
22	19646034	3.141635
22	19649005	3.144606
22	19653058	3.148659
22	19654452	3.150053
22	19655862	3.151463
22	19659099	3.154700
22	19665133	3.160734
22	19668110	3.163711
22	19668888	3.164489
22	19671702	3.167303
22	19674992	3.170593
22	19675944	3.171545
22	19676012	3.171613
22	19676620	3.172221
22	19677207	3.172808
22	19677354	3.172955
22	19677822	3.173423
22	19678655	3.174256
22	19678836	3.174437
22	19679067	3.174668
22	19679303	3.174904
22	19681349	3.176950
22	19681755	3.177356
22	19685895	3.181496
22	19690250	3.185851
22	19690656	3.186257
22	19691502	3.187103
22	19692751	3.188352
22	19694333	3.189934
22	19698129	3.193730
22	19700846	3.196447
22	19702781	3.198382
22	19711504	3.207105
22	19717320	3.212921
22	19717620	3.213221
22	19717722	3.213323
22	19718144	3.213745
22	19718733	3.214334
22	19721104	3.216705
22	19721766	3.217367
22	19721988	3.217589
22	19724055	3.219656
22	19724613	3.220214
22	19726999	3.222600
22	19729091	3.224692
22	19729138	3.224739
22	19729424	3.225025
22	19730592	3.226193
22	19733811	3.229412
22	19735162	3.230763
22	19737610	3.233211
22	19737621	3.233222
22	19738355	3.233956
22	19739022	3.234623
22	19751829	3.247430
22	19758228	3.253829
22	19758399	3.254000
22	19759437	3.255038
22	19765181	3.260782
22	19766782	3.262383
22	19767051	3.262652
22	19771190	3.266791
22	19773076	3.268677
22	19775043	3.270644
22	19775287	3.270888
22	19777791	3.273392
22	19779137	3.274738
22	19784731	3.280332
22	19785006	3.280607
22	19787309	3.282910
22	19787736	3.283337
22	19792712	3.288313
22	19796082	3.291683
22	19800154	3.295755
22	19800322	3.295923
22	19802779	3.298380
22	19805263	3.300864
22	19808769	3.304370
22	19825152	3.320753
22	19825223	3.320824
22	19826640	3.322241
22	19828019	3.323620
22	19829440	3.325041
22	19833229	3.328830
22	19833781	3.329382
22	19834026	3.329627
22	19836705	3.332306
22	19837275	3.332876
22	19837575	3.333176
22	19839438	3.335039
22	19840123	3.335724
22	19840413	3.336014
22	19841642	3.337243
22	19844492	3.340093
22	19844671	3.340272
22	19845283	3.340884
22	19846987	3.342588
22	19849501	3.345102
22	19854733	3.350334
22	19857342	3.352943
22	19860875	3.356476
22	19861157	3.356758
22	19863142	3.358743
22	19864239	3.359840
22	19867189	3.362790
22	19870147	3.365748
22	19870831	3.366432
22	19871778	3.367379
22	19872009	3.367610
22	19873357	3.368958
22	19878514	3.374115
22	19879637	3.375238
22	19879938	3.375539
22	19880340	3.375941
22	19881556	3.377157
22	19882984	3.378585
22	19884657	3.380258
22	19889423	3.385024
22	19889825	3.385426
22	19893080	3.388681
22	19899839	3.395440
22	19900075	3.395676
22	19902526	3.398127
22	19903733	3.399334
22	19905802	3.401403
22	19906511	3.402112
22	19907099	3.402700
22	19907118	3.402719
22	19907346	3.402947
22	19908219	3.403820
22	19909426	3.405027
22	19909977	3.405578
22	19912015	3.407616
22	19914854	3.410455
22	19915326	3.410927
22	19918231	3.413832
22	19920359	3.415960
22	19920646	3.416247
22	19921103	3.416704
22	19921137	3.416738
22	19921378	3.416979
22	19921641	3.417242
22	19923415	3.419016
22	19924021	3.419622
22	19924579	3.420180
22	19927686	3.423287
22	19927925	3.423526
22	19928000	3.423601
22	19928022	3.423623
22	19928199	3.423800
22	19928884	3.424485
22	19929027	3.424628
22	19929032	3.424633
22	19930109	3.425710
22	19930121	3.425722
22	19930159	3.425760
22	19930274	3.425875
22	19930398	3.425999
22	19931407	3.427008
22	19931668	3.427269
22	19932695	3.428296
22	19934025	3.429626
22	19934051	3.429652
22	19935076	3.430677
22	19937533	3.433134
22	19937638	3.433239
22	19939096	3.434697
22	19942680	3.438281
22	19943020	3.438621
22	19943254	3.438855
22	19948337	3.443938
22	19948845	3.444446
22	19948863	3.444464
22	19948959	3.444560
22	19949013	3.444614
22	19949103	3.444704
22	19949952	3.445553
22	19950235	3.445836
22	19950263	3.445864
22	19950268	3.445869
22	19950428	3.446029
22	19950763	3.446364
22	19951103	3.446704
22	19951237	3.446838
22	19951271	3.446872
22	19951804	3.447405
22	19951816	3.447417
22	19952132	3.447733
22	19952561	3.448162
22	19952626	3.448227
22	19954458	3.450059
22	19955157	3.450758
22	19955692	3.451293
22	19956417	3.452018
22	19956781	3.452382
22	19957023	3.452624
22	19957631	3.453232
22	19958669	3.454270
22	19958710	3.454311
22	19959366	3.454967
22	19959473	3.455074
22	19959746	3.455347
22	19960188	3.455789
22	19960394	3.455995
22	19961101	3.456702
22	19961955	3.457556
22	19962203	3.457804
22	19962963	3.458564
22	19963666	3.459267
22	19965563	3.461164
22	19966749	3.462350
22	19967068	3.462669
22	19967543	3.463144
22	19967980	3.463581
22	19968971	3.464572
22	19969075	3.464676
22	19969106	3.464707
22	19969696	3.465297
22	19970502	3.466103
22	19972824	3.468425
22	19973205	3.468806
22	19975444	3.471045
22	19976845	3.472446
22	19977647	3.473248
22	19978558	3.474159
22	19980300	3.475901
22	19983014	3.478615
22	19983111	3.478712
22	19983932	3.479533
22	19984200	3.479801
22	19984211	3.479812
22	19985507	3.481108
22	19987202	3.482803
22	19988167	3.483768
22	19989642	3.485243
22	19989890	3.485491
22	19990789	3.486390
22	19991067	3.486668
22	19995480	3.491081
22	19996570	3.492171
22	19996829	3.492430
22	19999492	3.495093
22	19999760	3.495361
22	20004704	3.500305
22	20006040	3.501641
22	20007619	3.503220
22	20009078	3.504679
22	20010730	3.506331
22	20012286	3.507887
22	20014473	3.510074
22	20015016	3.510617
22	20015615	3.511216
22	20017445	3.513046
22	20019768	3.515369
22	20020229	3.515830
22	20021938	3.517539
22	20025951	3.521552
22	20029878	3.525479
22	20032327	3.527928
22	20037315	3.532916
22	20039867	3.535468
22	20041232	3.536833
22	20043370	3.538971
22	20045411	3.541012
22	20046687	3.542288
22	20052089	3.547690
22	20052302	3.547903
22	20052420	3.548021
22	20052481	3.548082
22	20052566	3.548167
22	20052782	3.548383
22	20053554	3.549155
22	20057143	3.552744
22	20057458	3.553059
22	20059763	3.555364
22	20071737	3.567338
22	20074575	3.570176
22	20075858	3.571459
22	20080447	3.576048
22	20082074	3.577675
22	20082961	3.578562
22	20087539	3.583140
22	20093126	3.588727
22	20093317	3.588918
22	20098359	3.593960
22	20098521	3.594122
22	20098544	3.594145
22	20098582	3.594183
22	20099331	3.594932
22	20100596	3.596197
22	20102090	3.597691
22	20107729	3.603330
22	20109677	3.605278
22	20117345	3.612946
22	20127554	3.623155
22	20135961	3.631562
22	20144663	3.640264
22	20145121	3.640722
22	20145526	3.641127
22	20146533	3.642134
22	20148118	3.643719
22	20155192	3.650793
22	20156415	3.652016
22	20160205	3.655806
22	20161424	3.657025
22	20163070	3.658671
22	20164589	3.660190
22	20165632	3.661233
22	20168295	3.663896
22	20170996	3.666597
22	20171251	3.666852
22	20171368	3.666969
22	20174853	3.670454
22	20179255	3.674856
22	20181136	3.676737
22	20183509	3.679110
22	20185119	3.680720
22	20185457	3.681058
22	20187575	3.683176
22	20189077	3.684678
22	20189202	3.684803
22	20195591	3.691192
22	20196046	3.691647
22	20196469	3.692070
22	20201954	3.697555
22	20202729	3.698330
22	20204924	3.700525
22	20207328	3.702929
22	20207825	3.703426
22	20209030	3.704631
22	20210363	3.705964
22	20213635	3.709236
22	20214783	3.710384
22	20216156	3.711757
22	20216804	3.712405
22	20218237	3.713838
22	20220764	3.716365
22	20221844	3.717445
22	20225536	3.721137
22	20226455	3.722056
22	20228542	3.724143
22	20233268	3.728869
22	20233429	3.729030
22	20234817	3.730418
22	20241160	3.736761
22	20244616	3.740217
22	20248391	3.743992
22	20278004	3.773605
22	20278471	3.774072
22	20279159	3.774760
22	20279718	3.775319
22	20282886	3.778487
22	20283228	3.778829
22	20286099	3.781700
22	20293625	3.789226
22	20295420	3.791021
22	20306993	3.802594
22	20308800	3.804401
22	20462490	3.958091
